cruise,station,date,lat,lon,taxon,taxa_id_number,abundance_per_transect,abundance
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Pleuromamma abdominalis,58,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Gammaridea,81,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Centropages bradyi,380,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Euchaeta marina,393,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Paedoclione doliiformis,448,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,Gymnosomata (Unidentified),480,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Calanus finmarchicus,40,6,200.86431916536856
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Calanus glacialis,42,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Calanus hyperboreus,44,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Nannocalanus minor,47,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Metridia lucens,55,75,2510.8039895671072
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Metridia longa,56,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Pleuromamma borealis,59,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Candacia armata,61,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Tomopteris spp.,80,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Hyperiidea (Total),82,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Decapoda larvae (Total),83,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Clione limacina,84,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Euphausiacea Total,88,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Chaetognatha eyecount,89,1,33.47738652756143
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish eggs (Total),90,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish larvae,91,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Scolecithrix danae,416,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Candacia spp. (Unidentified),429,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Pleuromamma spp. (Unidentified),434,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Polychaete larvae (unidentified),450,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Cumacea,454,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Lepas nauplii,457,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Ostracoda,459,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Amphipoda (Unidentified),626,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Labidocera acutifrons,961,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Salpidae (Total),977,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Doliolidae,978,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Alteutha spp.,985,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Metridia spp. (V-VI) (unidentified),1677,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Siphonostomatoida,10066,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Monstrilloida,10069,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Thalia democratica,10564,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Calanus V-VI unidentified,10566,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Decapod megalopa,10568,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Decapod megalopa,10568,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Decapod zoea,10569,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Decapod zoea,10569,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish eggs with oil globules,10572,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish eggs with oil globules,10572,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish eggs without oil globules,10573,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Fish eggs without oil globules,10573,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Paraeuchaeta norvegica,10605,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Paraeuchaeta norvegica,10605,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Euchaetidae (unidentified),10606,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Euchaetidae (unidentified),10606,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Parathalestris croni,10610,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Plastic Total (trial),10714,1,33.47738652756143
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Anomalocera opalus,10741,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Neocalanus gracilis,45,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Rhincalanus nasutus,50,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Euchirella rostrata,51,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Pleuromamma abdominalis,58,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Gammaridea,81,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Centropages bradyi,380,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Euchaeta marina,393,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Paedoclione doliiformis,448,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,Gymnosomata (Unidentified),480,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Calanus finmarchicus,40,17,569.1155709685443
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Calanus glacialis,42,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Calanus hyperboreus,44,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Nannocalanus minor,47,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Metridia lucens,55,17,569.1155709685443
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Metridia longa,56,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Pleuromamma borealis,59,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Candacia armata,61,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Tomopteris spp.,80,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Hyperiidea (Total),82,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Decapoda larvae (Total),83,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Clione limacina,84,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Euphausiacea Total,88,1,33.47738652756143
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Chaetognatha eyecount,89,1,33.47738652756143
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish eggs (Total),90,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish larvae,91,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Scolecithrix danae,416,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Candacia spp. (Unidentified),429,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Pleuromamma spp. (Unidentified),434,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Polychaete larvae (unidentified),450,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Cumacea,454,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Lepas nauplii,457,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Ostracoda,459,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Amphipoda (Unidentified),626,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Labidocera acutifrons,961,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Salpidae (Total),977,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Doliolidae,978,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Alteutha spp.,985,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Metridia spp. (V-VI) (unidentified),1677,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Siphonostomatoida,10066,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Monstrilloida,10069,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Thalia democratica,10564,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Calanus V-VI unidentified,10566,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Decapod megalopa,10568,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Decapod megalopa,10568,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Decapod zoea,10569,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Decapod zoea,10569,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish eggs with oil globules,10572,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish eggs with oil globules,10572,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish eggs without oil globules,10573,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Fish eggs without oil globules,10573,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Paraeuchaeta norvegica,10605,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Paraeuchaeta norvegica,10605,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Euchaetidae (unidentified),10606,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Euchaetidae (unidentified),10606,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Parathalestris croni,10610,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Plastic Total (trial),10714,1,33.47738652756143
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Anomalocera opalus,10741,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Neocalanus gracilis,45,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Rhincalanus nasutus,50,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Euchirella rostrata,51,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Pleuromamma abdominalis,58,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Gammaridea,81,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Centropages bradyi,380,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Euchaeta marina,393,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Paedoclione doliiformis,448,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,Gymnosomata (Unidentified),480,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Calanus finmarchicus,40,6,200.86431916536856
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Calanus glacialis,42,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Calanus hyperboreus,44,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Nannocalanus minor,47,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Metridia lucens,55,75,2510.8039895671072
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Metridia longa,56,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Pleuromamma borealis,59,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Candacia armata,61,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Tomopteris spp.,80,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Hyperiidea (Total),82,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Decapoda larvae (Total),83,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Clione limacina,84,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Euphausiacea Total,88,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Chaetognatha eyecount,89,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish eggs (Total),90,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish larvae,91,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Scolecithrix danae,416,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Candacia spp. (Unidentified),429,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Pleuromamma spp. (Unidentified),434,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Polychaete larvae (unidentified),450,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Cumacea,454,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Lepas nauplii,457,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Ostracoda,459,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Amphipoda (Unidentified),626,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Labidocera acutifrons,961,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Salpidae (Total),977,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Doliolidae,978,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Alteutha spp.,985,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Metridia spp. (V-VI) (unidentified),1677,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Siphonostomatoida,10066,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Monstrilloida,10069,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Thalia democratica,10564,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Calanus V-VI unidentified,10566,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Decapod megalopa,10568,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Decapod megalopa,10568,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Decapod zoea,10569,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Decapod zoea,10569,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish eggs with oil globules,10572,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish eggs with oil globules,10572,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish eggs without oil globules,10573,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Fish eggs without oil globules,10573,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Paraeuchaeta norvegica,10605,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Paraeuchaeta norvegica,10605,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Euchaetidae (unidentified),10606,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Euchaetidae (unidentified),10606,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Parathalestris croni,10610,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Plastic Total (trial),10714,6,200.86431916536856
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Anomalocera opalus,10741,NA,NA
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Neocalanus gracilis,45,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Rhincalanus nasutus,50,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Euchirella rostrata,51,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Pleuromamma abdominalis,58,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Gammaridea,81,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Centropages bradyi,380,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Euchaeta marina,393,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Paedoclione doliiformis,448,0,0
466MC,9,2016-01-28T03:30:00Z,43.37,-67.702,Gymnosomata (Unidentified),480,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Calanus finmarchicus,40,17,569.1155709685443
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Calanus glacialis,42,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Calanus hyperboreus,44,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Nannocalanus minor,47,1,33.47738652756143
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Metridia lucens,55,75,2510.8039895671072
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Metridia longa,56,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Pleuromamma borealis,59,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Candacia armata,61,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Tomopteris spp.,80,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Hyperiidea (Total),82,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Decapoda larvae (Total),83,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Clione limacina,84,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Euphausiacea Total,88,6,200.86431916536856
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Chaetognatha eyecount,89,2,66.95477305512286
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish eggs (Total),90,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish larvae,91,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Scolecithrix danae,416,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Candacia spp. (Unidentified),429,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Pleuromamma spp. (Unidentified),434,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Polychaete larvae (unidentified),450,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Cumacea,454,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Lepas nauplii,457,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Ostracoda,459,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Amphipoda (Unidentified),626,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Labidocera acutifrons,961,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Salpidae (Total),977,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Doliolidae,978,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Alteutha spp.,985,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Metridia spp. (V-VI) (unidentified),1677,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Siphonostomatoida,10066,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Monstrilloida,10069,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Thalia democratica,10564,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Calanus V-VI unidentified,10566,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Decapod megalopa,10568,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Decapod megalopa,10568,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Decapod zoea,10569,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Decapod zoea,10569,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish eggs with oil globules,10572,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish eggs with oil globules,10572,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish eggs without oil globules,10573,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Fish eggs without oil globules,10573,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Paraeuchaeta norvegica,10605,1,33.47738652756143
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Paraeuchaeta norvegica,10605,1,33.47738652756143
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Euchaetidae (unidentified),10606,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Euchaetidae (unidentified),10606,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Parathalestris croni,10610,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Plastic Total (trial),10714,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Anomalocera opalus,10741,NA,NA
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Neocalanus gracilis,45,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Rhincalanus nasutus,50,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Euchirella rostrata,51,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Pleuromamma abdominalis,58,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Gammaridea,81,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Centropages bradyi,380,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Euchaeta marina,393,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Paedoclione doliiformis,448,0,0
466MC,11,2016-01-28T04:47:00Z,43.422,-68.155,Gymnosomata (Unidentified),480,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Calanus finmarchicus,40,6,200.86431916536856
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Calanus glacialis,42,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Calanus hyperboreus,44,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Nannocalanus minor,47,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Metridia lucens,55,17,569.1155709685443
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Metridia longa,56,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Pleuromamma borealis,59,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Candacia armata,61,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Tomopteris spp.,80,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Hyperiidea (Total),82,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Decapoda larvae (Total),83,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Clione limacina,84,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Euphausiacea Total,88,6,200.86431916536856
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Chaetognatha eyecount,89,1,33.47738652756143
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish eggs (Total),90,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish larvae,91,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Scolecithrix danae,416,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Candacia spp. (Unidentified),429,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Pleuromamma spp. (Unidentified),434,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Polychaete larvae (unidentified),450,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Cumacea,454,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Lepas nauplii,457,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Ostracoda,459,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Amphipoda (Unidentified),626,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Labidocera acutifrons,961,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Salpidae (Total),977,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Doliolidae,978,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Alteutha spp.,985,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Metridia spp. (V-VI) (unidentified),1677,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Siphonostomatoida,10066,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Monstrilloida,10069,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Thalia democratica,10564,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Calanus V-VI unidentified,10566,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Decapod megalopa,10568,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Decapod megalopa,10568,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Decapod zoea,10569,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Decapod zoea,10569,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish eggs with oil globules,10572,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish eggs with oil globules,10572,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish eggs without oil globules,10573,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Fish eggs without oil globules,10573,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Paraeuchaeta norvegica,10605,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Paraeuchaeta norvegica,10605,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Euchaetidae (unidentified),10606,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Euchaetidae (unidentified),10606,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Parathalestris croni,10610,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Plastic Total (trial),10714,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Anomalocera opalus,10741,NA,NA
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Neocalanus gracilis,45,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Rhincalanus nasutus,50,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Euchirella rostrata,51,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Pleuromamma abdominalis,58,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Gammaridea,81,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Centropages bradyi,380,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Euchaeta marina,393,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Paedoclione doliiformis,448,0,0
466MC,13,2016-01-28T06:05:00Z,43.472,-68.608,Gymnosomata (Unidentified),480,0,0
466MC,15,2016-01-28T07:22:00Z,43.52,-69.065,Calanus finmarchicus,40,17,569.1155709685443
