cruise,station,date,lat,lon,pci,taxon,taxa_id_number,abundance_per_transect,abundance
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Coccolithus pelagicus,10513,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Coccolithus pelagicus,10513,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Licmophora spp.,10527,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Asterionellopsis glacialis,10615,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Pseudo-nitzschia delicatissima complex,10623,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Pseudo-nitzschia seriata complex,10624,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Corethron hystrix,10681,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Rhizosolenia imbricata,10684,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Delphineis surirella,10712,0,0
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Coscinodiscus concinnus,165,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Leptocylindrus danicus,175,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Rhizosolenia setigera,187,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Ceratium bucephalum,224,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Prorocentrum spp. Total,259,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Actiniscus pentasterias,980,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Leptocylindrus mediterraneus,1001,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Grammatophora spp.,1624,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Prorocentrum micans,1679,NA,NA
465MC,17,2015-12-26T03:51:00Z,43.56,-69.542,1,Braarudosphaera bigelowii,10509,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Paralia sulcata,101,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Skeletonema costatum,102,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Thalassiosira spp.,103,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Rhizosolenia hebetata semispina,108,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Chaetoceros(Hyalochaete) spp.,112,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Chaetoceros(Phaeoceros) spp.,113,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Odontella sinensis,114,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Thalassiothrix longissima,116,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Thalassionema nitzschioides,117,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium fusus,121,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium furca,122,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium lineatum,123,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium tripos,124,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium macroceros,125,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium horridum,126,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium longipes,127,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium arcticum,128,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Dinoflagellate cysts (Total),130,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Bacteriastrum spp.,154,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Bellerochea malleus,155,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Odontella aurita,157,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coscinodiscus spp. (Unidentified),166,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ditylum brightwellii,168,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Eucampia zodiacus,169,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Fragilaria spp.,170,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Navicula spp.,176,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Cylindrotheca closterium,177,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Stephanopyxis spp.,190,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coccolithaceae (Total),195,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Pterosperma spp. (Total),196,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Silicoflagellates,198,15000,5021.6079791342145
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Nitzschia spp. (Unidentified),199,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium pentagonum,240,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Dinophysis spp. Total,251,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Gonyaulax spp.,253,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Protoperidinium spp.,255,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Pinus pollen,812,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Stellate body (Land plant hair),814,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coscinodiscus wailesii,976,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Proboscia alata,1000,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Dinophysis acuta,1602,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Hyalochaete resting spore,1612,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Scrippsiella cysts,10505,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Acanthoica quattrospina,10508,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Emiliania huxleyi type,10510,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Emiliania huxleyi type,10510,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Rhabdosphaera clavigera,10511,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Syracosphaera pulchra,10512,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coccolithus pelagicus,10513,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coccolithus pelagicus,10513,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Licmophora spp.,10527,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Asterionellopsis glacialis,10615,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Pseudo-nitzschia delicatissima complex,10623,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Pseudo-nitzschia seriata complex,10624,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Corethron hystrix,10681,NA,NA
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Rhizosolenia imbricata,10684,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Delphineis surirella,10712,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Coscinodiscus concinnus,165,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Leptocylindrus danicus,175,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Rhizosolenia setigera,187,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Ceratium bucephalum,224,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Prorocentrum spp. Total,259,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Actiniscus pentasterias,980,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Leptocylindrus mediterraneus,1001,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Grammatophora spp.,1624,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Prorocentrum micans,1679,0,0
466MC,1,2016-01-27T22:18:00Z,43.147,-65.897,1,Braarudosphaera bigelowii,10509,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Paralia sulcata,101,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Skeletonema costatum,102,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Thalassiosira spp.,103,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Rhizosolenia hebetata semispina,108,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Chaetoceros(Hyalochaete) spp.,112,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Chaetoceros(Phaeoceros) spp.,113,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Odontella sinensis,114,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Thalassiothrix longissima,116,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Thalassionema nitzschioides,117,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium fusus,121,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium furca,122,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium lineatum,123,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium tripos,124,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium macroceros,125,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium horridum,126,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium longipes,127,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium arcticum,128,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Dinoflagellate cysts (Total),130,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Bacteriastrum spp.,154,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Bellerochea malleus,155,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Odontella aurita,157,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coscinodiscus spp. (Unidentified),166,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ditylum brightwellii,168,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Eucampia zodiacus,169,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Fragilaria spp.,170,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Navicula spp.,176,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Cylindrotheca closterium,177,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Stephanopyxis spp.,190,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coccolithaceae (Total),195,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Pterosperma spp. (Total),196,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Silicoflagellates,198,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Nitzschia spp. (Unidentified),199,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium pentagonum,240,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Dinophysis spp. Total,251,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Gonyaulax spp.,253,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Protoperidinium spp.,255,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Pinus pollen,812,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Stellate body (Land plant hair),814,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coscinodiscus wailesii,976,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Proboscia alata,1000,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Dinophysis acuta,1602,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Hyalochaete resting spore,1612,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Scrippsiella cysts,10505,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Acanthoica quattrospina,10508,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Emiliania huxleyi type,10510,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Emiliania huxleyi type,10510,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Rhabdosphaera clavigera,10511,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Syracosphaera pulchra,10512,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coccolithus pelagicus,10513,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coccolithus pelagicus,10513,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Licmophora spp.,10527,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Asterionellopsis glacialis,10615,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Pseudo-nitzschia delicatissima complex,10623,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Pseudo-nitzschia seriata complex,10624,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Corethron hystrix,10681,NA,NA
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Rhizosolenia imbricata,10684,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Delphineis surirella,10712,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Coscinodiscus concinnus,165,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Leptocylindrus danicus,175,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Rhizosolenia setigera,187,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Ceratium bucephalum,224,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Prorocentrum spp. Total,259,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Actiniscus pentasterias,980,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Leptocylindrus mediterraneus,1001,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Grammatophora spp.,1624,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Prorocentrum micans,1679,0,0
466MC,3,2016-01-27T23:36:00Z,43.205,-66.347,1,Braarudosphaera bigelowii,10509,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Paralia sulcata,101,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Skeletonema costatum,102,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Thalassiosira spp.,103,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Rhizosolenia hebetata semispina,108,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Chaetoceros(Hyalochaete) spp.,112,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Chaetoceros(Phaeoceros) spp.,113,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Odontella sinensis,114,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Thalassiothrix longissima,116,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Thalassionema nitzschioides,117,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium fusus,121,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium furca,122,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium lineatum,123,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium tripos,124,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium macroceros,125,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium horridum,126,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium longipes,127,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium arcticum,128,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Dinoflagellate cysts (Total),130,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Bacteriastrum spp.,154,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Bellerochea malleus,155,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Odontella aurita,157,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coscinodiscus spp. (Unidentified),166,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ditylum brightwellii,168,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Eucampia zodiacus,169,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Fragilaria spp.,170,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Navicula spp.,176,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Cylindrotheca closterium,177,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Stephanopyxis spp.,190,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coccolithaceae (Total),195,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Pterosperma spp. (Total),196,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Silicoflagellates,198,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Nitzschia spp. (Unidentified),199,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium pentagonum,240,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Dinophysis spp. Total,251,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Gonyaulax spp.,253,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Protoperidinium spp.,255,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Pinus pollen,812,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Stellate body (Land plant hair),814,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coscinodiscus wailesii,976,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Proboscia alata,1000,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Dinophysis acuta,1602,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Hyalochaete resting spore,1612,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Scrippsiella cysts,10505,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Acanthoica quattrospina,10508,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Emiliania huxleyi type,10510,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Emiliania huxleyi type,10510,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Rhabdosphaera clavigera,10511,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Syracosphaera pulchra,10512,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coccolithus pelagicus,10513,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coccolithus pelagicus,10513,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Licmophora spp.,10527,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Asterionellopsis glacialis,10615,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Prorocentrum spp. ('Exuviaella' type),10620,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Pseudo-nitzschia delicatissima complex,10623,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Pseudo-nitzschia seriata complex,10624,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Corethron hystrix,10681,NA,NA
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Rhizosolenia imbricata,10684,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Delphineis surirella,10712,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Coscinodiscus concinnus,165,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Leptocylindrus danicus,175,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Rhizosolenia setigera,187,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Ceratium bucephalum,224,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Prorocentrum spp. Total,259,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Actiniscus pentasterias,980,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Leptocylindrus mediterraneus,1001,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Grammatophora spp.,1624,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Prorocentrum micans,1679,0,0
466MC,5,2016-01-28T00:55:00Z,43.263,-66.797,1,Braarudosphaera bigelowii,10509,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Paralia sulcata,101,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Skeletonema costatum,102,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Thalassiosira spp.,103,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Rhizosolenia hebetata semispina,108,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Chaetoceros(Hyalochaete) spp.,112,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Chaetoceros(Phaeoceros) spp.,113,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Odontella sinensis,114,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Thalassiothrix longissima,116,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Thalassionema nitzschioides,117,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium fusus,121,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium furca,122,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium lineatum,123,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium tripos,124,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium macroceros,125,15000,5021.6079791342145
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium horridum,126,15000,5021.6079791342145
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium longipes,127,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium arcticum,128,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Dinoflagellate cysts (Total),130,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Bacteriastrum spp.,154,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Bellerochea malleus,155,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Odontella aurita,157,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Coscinodiscus spp. (Unidentified),166,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ditylum brightwellii,168,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Eucampia zodiacus,169,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Fragilaria spp.,170,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Navicula spp.,176,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Cylindrotheca closterium,177,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Stephanopyxis spp.,190,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Coccolithaceae (Total),195,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Pterosperma spp. (Total),196,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Silicoflagellates,198,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Nitzschia spp. (Unidentified),199,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Ceratium pentagonum,240,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Dinophysis spp. Total,251,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Gonyaulax spp.,253,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Protoperidinium spp.,255,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Pinus pollen,812,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Stellate body (Land plant hair),814,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Coscinodiscus wailesii,976,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Proboscia alata,1000,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Dinophysis acuta,1602,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Hyalochaete resting spore,1612,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Scrippsiella cysts,10505,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Acanthoica quattrospina,10508,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Emiliania huxleyi type,10510,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Emiliania huxleyi type,10510,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Rhabdosphaera clavigera,10511,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Syracosphaera pulchra,10512,NA,NA
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Coccolithus pelagicus,10513,0,0
466MC,7,2016-01-28T02:11:00Z,43.318,-67.25,1,Coccolithus pelagicus,10513,0,0
